year,class,emirate,nationality,guests,nights
1998,5 star,Ajman and Umm Al-Qiwain  ,Oceania,0,0
1998,5 star,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0,0
1998,5 star,Ajman and Umm Al-Qiwain  ,Other american countries,0,0
1998,5 star,Ajman and Umm Al-Qiwain  ,Russia,0,0
1998,5 star,Ajman and Umm Al-Qiwain  ,U. S. A,0,0
1998,5 star,Ajman and Umm Al-Qiwain  ,france,0,0
1998,5 star,Ajman and Umm Al-Qiwain  ,germany,0,0
1998,5 star,Ajman and Umm Al-Qiwain  ,holand,0,0
1998,5 star,abu dhabi,Britan,49046,136699
1998,5 star,abu dhabi,Canada,2336,14779
1998,5 star,abu dhabi,Oceania,3158,6590
1998,5 star,abu dhabi,Other  Europian countries,25957,80842
1998,5 star,abu dhabi,Other american countries,2026,5359
1998,5 star,abu dhabi,Russia,2492,9750
1998,5 star,abu dhabi,U. S. A,14490,57776
1998,5 star,abu dhabi,france,20273,55790
1998,5 star,abu dhabi,germany,23585,74489
1998,5 star,abu dhabi,holand,11917,22061
1998,5 star,dubai,Britan,168462,175466
1998,5 star,dubai,Canada,11746,26317
1998,5 star,dubai,Oceania,14522,39183
1998,5 star,dubai,Other  Europian countries,160843,500734
1998,5 star,dubai,Other american countries,11660,27910
1998,5 star,dubai,Russia,29667,113648
1998,5 star,dubai,U. S. A,48509,115633
1998,5 star,dubai,france,28709,65741
1998,5 star,dubai,germany,83925,307113
1998,5 star,dubai,holand,24929,48231
1998,5 star,sharjah and ajman,Britan,7337,20671
1998,5 star,sharjah and ajman,Canada,928,2033
1998,5 star,sharjah and ajman,Oceania,520,1313
1998,5 star,sharjah and ajman,Other  Europian countries,24793,108437
1998,5 star,sharjah and ajman,Other american countries,228,712
1998,5 star,sharjah and ajman,Russia,41170,119287
1998,5 star,sharjah and ajman,U. S. A,3356,10266
1998,5 star,sharjah and ajman,france,12817,23582
1998,5 star,sharjah and ajman,germany,11854,63692
1998,5 star,sharjah and ajman,holand,1380,4198
1999,2 star,abu dhabi,Britan,0,0
1999,2 star,abu dhabi,Canada,0,0
1999,2 star,abu dhabi,Oceania,0,0
1999,2 star,abu dhabi,Other  Europian countries,0,0
1999,2 star,abu dhabi,Other american countries,0,0
1999,2 star,abu dhabi,Russia,0,0
1999,2 star,abu dhabi,U. S. A,0,0
1999,2 star,abu dhabi,france,0,0
1999,2 star,abu dhabi,germany,0,0
1999,2 star,abu dhabi,holand,0,0
1999,2 star,dubai,Britan,2477,5852
1999,2 star,dubai,Canada,725,2664
1999,2 star,dubai,Oceania,476,1803
1999,2 star,dubai,Other  Europian countries,13108,42269
1999,2 star,dubai,Other american countries,303,661
1999,2 star,dubai,Russia,45379,154944
1999,2 star,dubai,U. S. A,978,3175
1999,2 star,dubai,france,1683,4649
1999,2 star,dubai,germany,124,397
1999,2 star,dubai,holand,367,1081
1999,2 star,sharjah and ajman,Britan,0,0
1999,2 star,sharjah and ajman,Canada,0,0
1999,2 star,sharjah and ajman,Oceania,0,0
1999,2 star,sharjah and ajman,Other  Europian countries,0,0
1999,2 star,sharjah and ajman,Other american countries,0,0
1999,2 star,sharjah and ajman,Russia,0,0
1999,2 star,sharjah and ajman,U. S. A,0,0
1999,2 star,sharjah and ajman,france,0,0
1999,2 star,sharjah and ajman,germany,0,0
1999,2 star,sharjah and ajman,holand,0,0
1999,3 star,abu dhabi,Britan,316,756
1999,3 star,abu dhabi,Canada,50,57
1999,3 star,abu dhabi,Oceania,42,56
1999,3 star,abu dhabi,Other  Europian countries,161,1514
1999,3 star,abu dhabi,Other american countries,3,7
1999,3 star,abu dhabi,Russia,12,18
1999,3 star,abu dhabi,U. S. A,260,299
1999,3 star,abu dhabi,france,114,202
1999,3 star,abu dhabi,germany,271,1180
1999,3 star,abu dhabi,holand,16,40
1999,3 star,dubai,Britan,3514,10988
1999,3 star,dubai,Canada,318,829
1999,3 star,dubai,Oceania,210,605
1999,3 star,dubai,Other  Europian countries,6824,43244
1999,3 star,dubai,Other american countries,237,417
1999,3 star,dubai,Russia,57065,229206
1999,3 star,dubai,U. S. A,1187,2735
1999,3 star,dubai,france,355,1162
1999,3 star,dubai,germany,358,1199
1999,3 star,dubai,holand,93,284
1999,3 star,sharjah and ajman,Britan,0,0
1999,3 star,sharjah and ajman,Canada,0,0
1999,3 star,sharjah and ajman,Oceania,0,0
1999,3 star,sharjah and ajman,Other  Europian countries,0,0
1999,3 star,sharjah and ajman,Other american countries,0,0
1999,3 star,sharjah and ajman,Russia,0,0
1999,3 star,sharjah and ajman,U. S. A,0,0
1999,3 star,sharjah and ajman,france,0,0
1999,3 star,sharjah and ajman,germany,0,0
1999,3 star,sharjah and ajman,holand,0,0
1999,4 star,abu dhabi,Britan,15225,104266
1999,4 star,abu dhabi,Canada,1578,10992
1999,4 star,abu dhabi,Oceania,414,6143
1999,4 star,abu dhabi,Other  Europian countries,13252,100902
1999,4 star,abu dhabi,Other american countries,551,3933
1999,4 star,abu dhabi,Russia,2990,16224
1999,4 star,abu dhabi,U. S. A,4438,28765
1999,4 star,abu dhabi,france,5193,34809
1999,4 star,abu dhabi,germany,7332,45456
1999,4 star,abu dhabi,holand,1666,9647
1999,4 star,dubai,Britan,43420,85755
1999,4 star,dubai,Canada,5214,9934
1999,4 star,dubai,Oceania,9123,14696
1999,4 star,dubai,Other  Europian countries,45364,101646
1999,4 star,dubai,Other american countries,2865,5261
1999,4 star,dubai,Russia,57668,219189
1999,4 star,dubai,U. S. A,19703,33578
1999,4 star,dubai,france,5587,12010
1999,4 star,dubai,germany,9298,21090
1999,4 star,dubai,holand,2004,3592
1999,4 star,sharjah and ajman,Britan,2572,17297
1999,4 star,sharjah and ajman,Canada,2572,4434
1999,4 star,sharjah and ajman,Oceania,67,878
1999,4 star,sharjah and ajman,Other  Europian countries,5426,24182
1999,4 star,sharjah and ajman,Other american countries,42,146
1999,4 star,sharjah and ajman,Russia,17308,114455
1999,4 star,sharjah and ajman,U. S. A,1132,3772
1999,4 star,sharjah and ajman,france,931,5892
1999,4 star,sharjah and ajman,germany,686,4617
1999,4 star,sharjah and ajman,holand,866,2067
1999,5 star,abu dhabi,Britan,28467,64169
1999,5 star,abu dhabi,Canada,2621,5896
1999,5 star,abu dhabi,Oceania,4203,6831
1999,5 star,abu dhabi,Other  Europian countries,22153,45662
1999,5 star,abu dhabi,Other american countries,1138,2595
1999,5 star,abu dhabi,Russia,1413,5204
1999,5 star,abu dhabi,U. S. A,17333,32762
1999,5 star,abu dhabi,france,18636,41084
1999,5 star,abu dhabi,germany,25410,48594
1999,5 star,abu dhabi,holand,7385,9796
1999,5 star,dubai,Britan,187442,477542
1999,5 star,dubai,Canada,10099,23546
1999,5 star,dubai,Oceania,15617,34769
1999,5 star,dubai,Other  Europian countries,133403,367008
1999,5 star,dubai,Other american countries,6137,13617
1999,5 star,dubai,Russia,27050,86968
1999,5 star,dubai,U. S. A,45904,102561
1999,5 star,dubai,france,29531,66508
1999,5 star,dubai,germany,95818,305000
1999,5 star,dubai,holand,11104,35614
1999,5 star,sharjah and ajman,Britan,4961,12552
1999,5 star,sharjah and ajman,Canada,670,1704
1999,5 star,sharjah and ajman,Oceania,227,683
1999,5 star,sharjah and ajman,Other  Europian countries,10042,37604
1999,5 star,sharjah and ajman,Other american countries,43,109
1999,5 star,sharjah and ajman,Russia,13918,82996
1999,5 star,sharjah and ajman,U. S. A,1664,4390
1999,5 star,sharjah and ajman,france,2523,8875
1999,5 star,sharjah and ajman,germany,6272,45719
1999,5 star,sharjah and ajman,holand,1116,4486
2000,2 star,abu dhabi,Britan,0,0
2000,2 star,abu dhabi,Canada,0,0
2000,2 star,abu dhabi,Oceania,0,0
2000,2 star,abu dhabi,Other  Europian countries,0,0
2000,2 star,abu dhabi,Other american countries,0,0
2000,2 star,abu dhabi,Russia,0,0
2000,2 star,abu dhabi,U. S. A,0,0
2000,2 star,abu dhabi,france,0,0
2000,2 star,abu dhabi,germany,0,0
2000,2 star,abu dhabi,holand,0,0
2000,2 star,dubai,Britan,5885,16075
2000,2 star,dubai,Canada,1226,3632
2000,2 star,dubai,Oceania,795,4591
2000,2 star,dubai,Other  Europian countries,20197,70822
2000,2 star,dubai,Other american countries,108,291
2000,2 star,dubai,Russia,36665,134747
2000,2 star,dubai,U. S. A,2279,5492
2000,2 star,dubai,france,929,3845
2000,2 star,dubai,germany,371,990
2000,2 star,dubai,holand,780,1857
2000,2 star,sharjah and ajman,Britan,0,0
2000,2 star,sharjah and ajman,Canada,0,0
2000,2 star,sharjah and ajman,Oceania,0,0
2000,2 star,sharjah and ajman,Other  Europian countries,0,0
2000,2 star,sharjah and ajman,Other american countries,0,0
2000,2 star,sharjah and ajman,Russia,0,0
2000,2 star,sharjah and ajman,U. S. A,0,0
2000,2 star,sharjah and ajman,france,0,0
2000,2 star,sharjah and ajman,germany,0,0
2000,2 star,sharjah and ajman,holand,0,0
2000,3 star,abu dhabi,Britan,355,1230
2000,3 star,abu dhabi,Canada,41,67
2000,3 star,abu dhabi,Oceania,36,65
2000,3 star,abu dhabi,Other  Europian countries,144,340
2000,3 star,abu dhabi,Other american countries,2,2
2000,3 star,abu dhabi,Russia,36,99
2000,3 star,abu dhabi,U. S. A,155,197
2000,3 star,abu dhabi,france,172,199
2000,3 star,abu dhabi,germany,194,570
2000,3 star,abu dhabi,holand,12,20
2000,3 star,dubai,Britan,44458,90218
2000,3 star,dubai,Canada,5153,10640
2000,3 star,dubai,Oceania,5497,10519
2000,3 star,dubai,Other  Europian countries,57564,128997
2000,3 star,dubai,Other american countries,1976,4715
2000,3 star,dubai,Russia,110365,445856
2000,3 star,dubai,U. S. A,18613,34490
2000,3 star,dubai,france,6555,12477
2000,3 star,dubai,germany,12901,30155
2000,3 star,dubai,holand,1624,3691
2000,3 star,sharjah and ajman,Britan,0,0
2000,3 star,sharjah and ajman,Canada,0,0
2000,3 star,sharjah and ajman,Oceania,0,0
2000,3 star,sharjah and ajman,Other  Europian countries,0,0
2000,3 star,sharjah and ajman,Other american countries,0,0
2000,3 star,sharjah and ajman,Russia,0,0
2000,3 star,sharjah and ajman,U. S. A,0,0
2000,3 star,sharjah and ajman,france,0,0
2000,3 star,sharjah and ajman,germany,0,0
2000,3 star,sharjah and ajman,holand,0,0
2000,4 star,abu dhabi,Britan,18642,104193
2000,4 star,abu dhabi,Canada,1931,13081
2000,4 star,abu dhabi,Oceania,1021,6664
2000,4 star,abu dhabi,Other  Europian countries,10660,69458
2000,4 star,abu dhabi,Other american countries,1042,4075
2000,4 star,abu dhabi,Russia,3197,19612
2000,4 star,abu dhabi,U. S. A,6337,34913
2000,4 star,abu dhabi,france,6410,35481
2000,4 star,abu dhabi,germany,7159,43905
2000,4 star,abu dhabi,holand,2571,11880
2000,4 star,dubai,Britan,63214,166226
2000,4 star,dubai,Canada,5604,11186
2000,4 star,dubai,Oceania,13405,23502
2000,4 star,dubai,Other  Europian countries,33070,92847
2000,4 star,dubai,Other american countries,1306,3036
2000,4 star,dubai,Russia,12870,50797
2000,4 star,dubai,U. S. A,18636,35739
2000,4 star,dubai,france,8155,19764
2000,4 star,dubai,germany,26414,109244
2000,4 star,dubai,holand,3081,9431
2000,4 star,sharjah and ajman,Britan,2199,18264
2000,4 star,sharjah and ajman,Canada,1907,4048
2000,4 star,sharjah and ajman,Oceania,411,1535
2000,4 star,sharjah and ajman,Other  Europian countries,2926,16191
2000,4 star,sharjah and ajman,Other american countries,128,275
2000,4 star,sharjah and ajman,Russia,18703,115291
2000,4 star,sharjah and ajman,U. S. A,1235,8201
2000,4 star,sharjah and ajman,france,770,4902
2000,4 star,sharjah and ajman,germany,936,8587
2000,4 star,sharjah and ajman,holand,371,1773
2000,5 star,abu dhabi,Britan,22236,81472
2000,5 star,abu dhabi,Canada,2359,8111
2000,5 star,abu dhabi,Oceania,1566,3824
2000,5 star,abu dhabi,Other  Europian countries,16614,56854
2000,5 star,abu dhabi,Other american countries,1328,4918
2000,5 star,abu dhabi,Russia,2420,14123
2000,5 star,abu dhabi,U. S. A,10988,40134
2000,5 star,abu dhabi,france,13346,38120
2000,5 star,abu dhabi,germany,22522,67152
2000,5 star,abu dhabi,holand,7081,13451
2000,5 star,dubai,Britan,168503,547710
2000,5 star,dubai,Canada,8387,20801
2000,5 star,dubai,Oceania,12464,32183
2000,5 star,dubai,Other  Europian countries,96665,402740
2000,5 star,dubai,Other american countries,4882,14421
2000,5 star,dubai,Russia,15522,71631
2000,5 star,dubai,U. S. A,38455,9505
2000,5 star,dubai,france,20448,58637
2000,5 star,dubai,germany,84679,327475
2000,5 star,dubai,holand,8718,31819
2000,5 star,sharjah and ajman,Britan,3082,10541
2000,5 star,sharjah and ajman,Canada,620,2262
2000,5 star,sharjah and ajman,Oceania,201,657
2000,5 star,sharjah and ajman,Other  Europian countries,7023,38284
2000,5 star,sharjah and ajman,Other american countries,48,172
2000,5 star,sharjah and ajman,Russia,20468,119531
2000,5 star,sharjah and ajman,U. S. A,1342,4809
2000,5 star,sharjah and ajman,france,2202,7698
2000,5 star,sharjah and ajman,germany,11191,94528
2000,5 star,sharjah and ajman,holand,1439,6861
2001,2 star, Ras Al Khaima & Fujeira,Britan,0,0
2001,2 star, Ras Al Khaima & Fujeira,Canada,0,0
2001,2 star, Ras Al Khaima & Fujeira,Oceania,0,0
2001,2 star, Ras Al Khaima & Fujeira,Other  Europian countries,0,0
2001,2 star, Ras Al Khaima & Fujeira,Other american countries,0,0
2001,2 star, Ras Al Khaima & Fujeira,Russia,0,0
2001,2 star, Ras Al Khaima & Fujeira,U. S. A,0,0
2001,2 star, Ras Al Khaima & Fujeira,france,0,0
2001,2 star, Ras Al Khaima & Fujeira,germany,0,0
2001,2 star, Ras Al Khaima & Fujeira,holand,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,Britan,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,Canada,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,Oceania,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,Other american countries,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,Russia,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,U. S. A,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,france,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,germany,0,0
2001,2 star,Ajman and Umm Al-Qiwain  ,holand,0,0
2001,2 star,abu dhabi,Britan,0,0
2001,2 star,abu dhabi,Canada,0,0
2001,2 star,abu dhabi,Oceania,0,0
2001,2 star,abu dhabi,Other  Europian countries,0,0
2001,2 star,abu dhabi,Other american countries,0,0
2001,2 star,abu dhabi,Russia,0,0
2001,2 star,abu dhabi,U. S. A,0,0
2001,2 star,abu dhabi,france,0,0
2001,2 star,abu dhabi,germany,0,0
2001,2 star,abu dhabi,holand,0,0
2001,2 star,dubai,Britan,6566,18805
2001,2 star,dubai,Canada,1384,4976
2001,2 star,dubai,Oceania,599,1633
2001,2 star,dubai,Other  Europian countries,7815,22414
2001,2 star,dubai,Other american countries,154,677
2001,2 star,dubai,Russia,16531,58384
2001,2 star,dubai,U. S. A,2067,3875
2001,2 star,dubai,france,1396,6344
2001,2 star,dubai,germany,469,946
2001,2 star,dubai,holand,954,3078
2001,2 star,sharjah and ajman,Britan,0,0
2001,2 star,sharjah and ajman,Canada,0,0
2001,2 star,sharjah and ajman,Oceania,0,0
2001,2 star,sharjah and ajman,Other  Europian countries,0,0
2001,2 star,sharjah and ajman,Other american countries,0,0
2001,2 star,sharjah and ajman,Russia,0,0
2001,2 star,sharjah and ajman,U. S. A,0,0
2001,2 star,sharjah and ajman,france,0,0
2001,2 star,sharjah and ajman,germany,0,0
2001,2 star,sharjah and ajman,holand,0,0
2001,3 star, Ras Al Khaima & Fujeira,Britan,641,1703
2001,3 star, Ras Al Khaima & Fujeira,Canada,102,199
2001,3 star, Ras Al Khaima & Fujeira,Oceania,49,75
2001,3 star, Ras Al Khaima & Fujeira,Other  Europian countries,1590,2715
2001,3 star, Ras Al Khaima & Fujeira,Other american countries,335,401
2001,3 star, Ras Al Khaima & Fujeira,Russia,2631,5148
2001,3 star, Ras Al Khaima & Fujeira,U. S. A,325,813
2001,3 star, Ras Al Khaima & Fujeira,france,370,899
2001,3 star, Ras Al Khaima & Fujeira,germany,382,630
2001,3 star, Ras Al Khaima & Fujeira,holand,117,216
2001,3 star,Ajman and Umm Al-Qiwain  ,Britan,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,Canada,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,Oceania,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,Other american countries,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,Russia,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,U. S. A,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,france,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,germany,0,0
2001,3 star,Ajman and Umm Al-Qiwain  ,holand,0,0
2001,3 star,abu dhabi,Britan,341,908
2001,3 star,abu dhabi,Canada,55,92
2001,3 star,abu dhabi,Oceania,15,17
2001,3 star,abu dhabi,Other  Europian countries,200,748
2001,3 star,abu dhabi,Other american countries,6,6
2001,3 star,abu dhabi,Russia,15,16
2001,3 star,abu dhabi,U. S. A,178,215
2001,3 star,abu dhabi,france,74,200
2001,3 star,abu dhabi,germany,243,544
2001,3 star,abu dhabi,holand,21,145
2001,3 star,dubai,Britan,37258,75965
2001,3 star,dubai,Canada,4533,9620
2001,3 star,dubai,Oceania,4850,8206
2001,3 star,dubai,Other  Europian countries,40404,85197
2001,3 star,dubai,Other american countries,1918,3881
2001,3 star,dubai,Russia,107976,353448
2001,3 star,dubai,U. S. A,8696,15754
2001,3 star,dubai,france,4311,7841
2001,3 star,dubai,germany,12357,19807
2001,3 star,dubai,holand,2026,4722
2001,3 star,sharjah and ajman,Britan,0,0
2001,3 star,sharjah and ajman,Canada,0,0
2001,3 star,sharjah and ajman,Oceania,0,0
2001,3 star,sharjah and ajman,Other  Europian countries,0,0
2001,3 star,sharjah and ajman,Other american countries,0,0
2001,3 star,sharjah and ajman,Russia,0,0
2001,3 star,sharjah and ajman,U. S. A,0,0
2001,3 star,sharjah and ajman,france,0,0
2001,3 star,sharjah and ajman,germany,0,0
2001,3 star,sharjah and ajman,holand,0,0
2001,4 star, Ras Al Khaima & Fujeira,Britan,803,2791
2001,4 star, Ras Al Khaima & Fujeira,Canada,182,490
2001,4 star, Ras Al Khaima & Fujeira,Oceania,127,234
2001,4 star, Ras Al Khaima & Fujeira,Other  Europian countries,1333,7297
2001,4 star, Ras Al Khaima & Fujeira,Other american countries,16,177
2001,4 star, Ras Al Khaima & Fujeira,Russia,2560,10840
2001,4 star, Ras Al Khaima & Fujeira,U. S. A,239,779
2001,4 star, Ras Al Khaima & Fujeira,france,186,1059
2001,4 star, Ras Al Khaima & Fujeira,germany,1960,11793
2001,4 star, Ras Al Khaima & Fujeira,holand,44,33
2001,4 star,Ajman and Umm Al-Qiwain  ,Britan,839,1936
2001,4 star,Ajman and Umm Al-Qiwain  ,Canada,174,243
2001,4 star,Ajman and Umm Al-Qiwain  ,Oceania,9,17
2001,4 star,Ajman and Umm Al-Qiwain  ,Other  Europian countries,521,1293
2001,4 star,Ajman and Umm Al-Qiwain  ,Other american countries,24,28
2001,4 star,Ajman and Umm Al-Qiwain  ,Russia,1675,6727
2001,4 star,Ajman and Umm Al-Qiwain  ,U. S. A,24,92
2001,4 star,Ajman and Umm Al-Qiwain  ,france,25,125
2001,4 star,Ajman and Umm Al-Qiwain  ,germany,522,911
2001,4 star,Ajman and Umm Al-Qiwain  ,holand,342,433
2001,4 star,abu dhabi,Britan,19031,95860
2001,4 star,abu dhabi,Canada,3089,14617
2001,4 star,abu dhabi,Oceania,755,5046
2001,4 star,abu dhabi,Other  Europian countries,12747,64361
2001,4 star,abu dhabi,Other american countries,552,2615
2001,4 star,abu dhabi,Russia,4137,20971
2001,4 star,abu dhabi,U. S. A,5195,33209
2001,4 star,abu dhabi,france,8240,42751
2001,4 star,abu dhabi,germany,14455,48793
2001,4 star,abu dhabi,holand,2538,11896
2001,4 star,dubai,Britan,76410,206777
2001,4 star,dubai,Canada,7968,16577
2001,4 star,dubai,Oceania,21011,36299
2001,4 star,dubai,Other  Europian countries,44500,116770
2001,4 star,dubai,Other american countries,2990,4797
2001,4 star,dubai,Russia,16522,65320
2001,4 star,dubai,U. S. A,19232,44379
2001,4 star,dubai,france,11226,26086
2001,4 star,dubai,germany,51214,143768
2001,4 star,dubai,holand,3678,11968
2001,4 star,sharjah and ajman,Britan,2597,16214
2001,4 star,sharjah and ajman,Canada,1051,2664
2001,4 star,sharjah and ajman,Oceania,370,2013
2001,4 star,sharjah and ajman,Other  Europian countries,2860,11414
2001,4 star,sharjah and ajman,Other american countries,95,492
2001,4 star,sharjah and ajman,Russia,15809,91688
2001,4 star,sharjah and ajman,U. S. A,1694,9306
2001,4 star,sharjah and ajman,france,996,5600
2001,4 star,sharjah and ajman,germany,1700,13874
2001,4 star,sharjah and ajman,holand,326,1605
2001,5 star, Ras Al Khaima & Fujeira,Britan,3896,11110
2001,5 star, Ras Al Khaima & Fujeira,Canada,1037,1528
2001,5 star, Ras Al Khaima & Fujeira,Oceania,43,134
2001,5 star, Ras Al Khaima & Fujeira,Other  Europian countries,3757,14009
2001,5 star, Ras Al Khaima & Fujeira,Other american countries,97,126
2001,5 star, Ras Al Khaima & Fujeira,Russia,2276,4334
2001,5 star, Ras Al Khaima & Fujeira,U. S. A,2045,5945
2001,5 star, Ras Al Khaima & Fujeira,france,456,1046
2001,5 star, Ras Al Khaima & Fujeira,germany,3684,12007
2001,5 star, Ras Al Khaima & Fujeira,holand,270,669
2001,5 star,Ajman and Umm Al-Qiwain  ,Britan,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,Canada,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,Oceania,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,Other american countries,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,Russia,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,U. S. A,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,france,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,germany,0,0
2001,5 star,Ajman and Umm Al-Qiwain  ,holand,0,0
2001,5 star,abu dhabi,Britan,24395,82088
2001,5 star,abu dhabi,Canada,2183,6771
2001,5 star,abu dhabi,Oceania,696,2345
2001,5 star,abu dhabi,Other  Europian countries,14950,52472
2001,5 star,abu dhabi,Other american countries,1899,8532
2001,5 star,abu dhabi,Russia,2170,11277
2001,5 star,abu dhabi,U. S. A,9920,36304
2001,5 star,abu dhabi,france,13328,36328
2001,5 star,abu dhabi,germany,17577,51008
2001,5 star,abu dhabi,holand,7093,11572
2001,5 star,dubai,Britan,208964,668116
2001,5 star,dubai,Canada,14537,27750
2001,5 star,dubai,Oceania,16540,35832
2001,5 star,dubai,Other  Europian countries,94641,338675
2001,5 star,dubai,Other american countries,5975,20264
2001,5 star,dubai,Russia,19786,85411
2001,5 star,dubai,U. S. A,48184,100824
2001,5 star,dubai,france,24554,57945
2001,5 star,dubai,germany,80689,307628
2001,5 star,dubai,holand,10847,40535
2001,5 star,sharjah and ajman,Britan,2702,10852
2001,5 star,sharjah and ajman,Canada,447,1503
2001,5 star,sharjah and ajman,Oceania,308,1150
2001,5 star,sharjah and ajman,Other  Europian countries,7562,41071
2001,5 star,sharjah and ajman,Other american countries,106,451
2001,5 star,sharjah and ajman,Russia,13038,98574
2001,5 star,sharjah and ajman,U. S. A,1094,5474
2001,5 star,sharjah and ajman,france,4458,11160
2001,5 star,sharjah and ajman,germany,8827,81245
2001,5 star,sharjah and ajman,holand,969,6033
2002,2 star, Ras Al Khaima & Fujeira,Britan,0,0
2002,2 star, Ras Al Khaima & Fujeira,Canada,0,0
2002,2 star, Ras Al Khaima & Fujeira,Oceania,0,0
2002,2 star, Ras Al Khaima & Fujeira,Other  Europian countries,0,0
2002,2 star, Ras Al Khaima & Fujeira,Other american countries,0,0
2002,2 star, Ras Al Khaima & Fujeira,Russia,0,0
2002,2 star, Ras Al Khaima & Fujeira,U. S. A,0,0
2002,2 star, Ras Al Khaima & Fujeira,france,0,0
2002,2 star, Ras Al Khaima & Fujeira,germany,0,0
2002,2 star, Ras Al Khaima & Fujeira,holand,0,0
2002,2 star,Ajman and Umm Al-Qiwain  ,Britan,36,418
2002,2 star,Ajman and Umm Al-Qiwain  ,Canada,6,70
2002,2 star,Ajman and Umm Al-Qiwain  ,Oceania,0,0
2002,2 star,Ajman and Umm Al-Qiwain  ,Other  Europian countries,72,883
2002,2 star,Ajman and Umm Al-Qiwain  ,Other american countries,1,7
2002,2 star,Ajman and Umm Al-Qiwain  ,Russia,30,712
2002,2 star,Ajman and Umm Al-Qiwain  ,U. S. A,19,227
2002,2 star,Ajman and Umm Al-Qiwain  ,france,0,12
2002,2 star,Ajman and Umm Al-Qiwain  ,germany,0,4
2002,2 star,Ajman and Umm Al-Qiwain  ,holand,0,0
2002,2 star,abu dhabi,Britan,0,0
2002,2 star,abu dhabi,Canada,0,0
2002,2 star,abu dhabi,Oceania,0,0
2002,2 star,abu dhabi,Other  Europian countries,0,0
2002,2 star,abu dhabi,Other american countries,0,0
2002,2 star,abu dhabi,Russia,0,0
2002,2 star,abu dhabi,U. S. A,0,0
2002,2 star,abu dhabi,france,0,0
2002,2 star,abu dhabi,germany,0,0
2002,2 star,abu dhabi,holand,0,0
2002,2 star,dubai,Britan,8175,19630
2002,2 star,dubai,Canada,1389,4618
2002,2 star,dubai,Oceania,716,2298
2002,2 star,dubai,Other  Europian countries,12080,38146
2002,2 star,dubai,Other american countries,126,343
2002,2 star,dubai,Russia,14907,58080
2002,2 star,dubai,U. S. A,1629,4547
2002,2 star,dubai,france,2119,10454
2002,2 star,dubai,germany,813,1568
2002,2 star,dubai,holand,1076,2828
2002,2 star,sharjah and ajman,Britan,92,814
2002,2 star,sharjah and ajman,Canada,38,190
2002,2 star,sharjah and ajman,Oceania,3,3
2002,2 star,sharjah and ajman,Other  Europian countries,159,1578
2002,2 star,sharjah and ajman,Other american countries,1,5
2002,2 star,sharjah and ajman,Russia,1312,6130
2002,2 star,sharjah and ajman,U. S. A,88,993
2002,2 star,sharjah and ajman,france,19,57
2002,2 star,sharjah and ajman,germany,32,153
2002,2 star,sharjah and ajman,holand,1,3
2002,3 star, Ras Al Khaima & Fujeira,Britan,790,3038
2002,3 star, Ras Al Khaima & Fujeira,Canada,462,1162
2002,3 star, Ras Al Khaima & Fujeira,Oceania,50,111
2002,3 star, Ras Al Khaima & Fujeira,Other  Europian countries,1499,5739
2002,3 star, Ras Al Khaima & Fujeira,Other american countries,495,1166
2002,3 star, Ras Al Khaima & Fujeira,Russia,2786,5325
2002,3 star, Ras Al Khaima & Fujeira,U. S. A,236,1113
2002,3 star, Ras Al Khaima & Fujeira,france,279,1328
2002,3 star, Ras Al Khaima & Fujeira,germany,316,933
2002,3 star, Ras Al Khaima & Fujeira,holand,6,22
2002,3 star,Ajman and Umm Al-Qiwain  ,Britan,0,0
2002,3 star,Ajman and Umm Al-Qiwain  ,Canada,0,0
2002,3 star,Ajman and Umm Al-Qiwain  ,Oceania,0,0
2002,3 star,Ajman and Umm Al-Qiwain  ,Other  Europian countries,0,0
2002,3 star,Ajman and Umm Al-Qiwain  ,Other american countries,0,0
