year,class,item,emirate,nationality,value
2003,4 star,guests,Ras Al Khaima & Fujeira,Bangladish,506
2003,4star,nights,Ras Al Khaima & Fujeira,Bangladish,673
2003,3 star,guests,Ras Al Khaima & Fujeira,Bangladish,136
2003,3 star,nights,Ras Al Khaima & Fujeira,Bangladish,252
2003,2 star,guests,Ras Al Khaima & Fujeira,Bangladish,0
2003,2 star,nights,Ras Al Khaima & Fujeira,Bangladish,0
2002,5 star,guests,abu dhabi,Bangladish,2486
2002,5 star,nights,abu dhabi,Bangladish,3929
2002,4 star,guests,abu dhabi,Bangladish,1781
2002,4star,nights,abu dhabi,Bangladish,4326
2002,3 star,guests,abu dhabi,Bangladish,74
2002,3 star,nights,abu dhabi,Bangladish,275
2002,2 star,guests,abu dhabi,Bangladish,0
2002,2 star,nights,abu dhabi,Bangladish,0
2002,5 star,guests,dubai,Bangladish,10297
2002,5 star,nights,dubai,Bangladish,24700
2002,4 star,guests,dubai,Bangladish,4778
2002,4star,nights,dubai,Bangladish,8536
2002,3 star,guests,dubai,Bangladish,18440
2002,3 star,nights,dubai,Bangladish,33586
2002,2 star,guests,dubai,Bangladish,5827
2002,2 star,nights,dubai,Bangladish,12573
2002,5 star,guests,sharjah,Bangladish,68
2002,5 star,nights,sharjah,Bangladish,278
2002,4 star,guests,sharjah,Bangladish,586
2002,4star,nights,sharjah,Bangladish,960
2002,3 star,guests,sharjah,Bangladish,234
2002,3 star,nights,sharjah,Bangladish,429
2002,2 star,guests,sharjah,Bangladish,562
2002,2 star,nights,sharjah,Bangladish,651
2002,5 star,guests,Ajman and Umm Al-Qiwain,Bangladish,0
2002,5 star,nights,Ajman and Umm Al-Qiwain,Bangladish,0
2002,4 star,guests,Ajman and Umm Al-Qiwain,Bangladish,265
2002,4star,nights,Ajman and Umm Al-Qiwain,Bangladish,1090
2002,3 star,guests,Ajman and Umm Al-Qiwain,Bangladish,0
2002,3 star,nights,Ajman and Umm Al-Qiwain,Bangladish,0
2002,2 star,guests,Ajman and Umm Al-Qiwain,Bangladish,170
2002,2 star,nights,Ajman and Umm Al-Qiwain,Bangladish,425
2002,5 star,guests,Ras Al Khaima & Fujeira,Bangladish,16
2002,5 star,nights,Ras Al Khaima & Fujeira,Bangladish,19
2002,4 star,guests,Ras Al Khaima & Fujeira,Bangladish,323
2002,4star,nights,Ras Al Khaima & Fujeira,Bangladish,418
2002,3 star,guests,Ras Al Khaima & Fujeira,Bangladish,80
2002,3 star,nights,Ras Al Khaima & Fujeira,Bangladish,131
2002,2 star,guests,Ras Al Khaima & Fujeira,Bangladish,0
2002,2 star,nights,Ras Al Khaima & Fujeira,Bangladish,0
2001,5 star,guests,abu dhabi,Bangladish,1540
2001,5 star,nights,abu dhabi,Bangladish,3721
2001,4 star,guests,abu dhabi,Bangladish,1025
2001,4star,nights,abu dhabi,Bangladish,3445
2001,3 star,guests,abu dhabi,Bangladish,73
2001,3 star,nights,abu dhabi,Bangladish,206
2001,2 star,guests,abu dhabi,Bangladish,0
2001,2 star,nights,abu dhabi,Bangladish,0
2001,5 star,guests,dubai,Bangladish,5410
2001,5 star,nights,dubai,Bangladish,10561
2001,4 star,guests,dubai,Bangladish,13683
2001,4star,nights,dubai,Bangladish,24555
2001,3 star,guests,dubai,Bangladish,4077
2001,3 star,nights,dubai,Bangladish,8114
2001,2 star,guests,dubai,Bangladish,5064
2001,2 star,nights,dubai,Bangladish,10792
2001,5 star,guests,sharjah,Bangladish,35
2001,5 star,nights,sharjah,Bangladish,141
2001,4 star,guests,sharjah,Bangladish,1246
2001,4star,nights,sharjah,Bangladish,1942
2001,3 star,guests,sharjah,Bangladish,0
2001,3 star,nights,sharjah,Bangladish,0
2001,2 star,guests,sharjah,Bangladish,0
2001,2 star,nights,sharjah,Bangladish,0
2001,5 star,guests,Ajman and Umm Al-Qiwain,Bangladish,0
2001,5 star,nights,Ajman and Umm Al-Qiwain,Bangladish,0
2001,4 star,guests,Ajman and Umm Al-Qiwain,Bangladish,344
2001,4star,nights,Ajman and Umm Al-Qiwain,Bangladish,1202
2001,3 star,guests,Ajman and Umm Al-Qiwain,Bangladish,0
2001,3 star,nights,Ajman and Umm Al-Qiwain,Bangladish,0
2001,2 star,guests,Ajman and Umm Al-Qiwain,Bangladish,0
2001,2 star,nights,Ajman and Umm Al-Qiwain,Bangladish,0
2001,5 star,guests,Ras Al Khaima & Fujeira,Bangladish,4
2001,5 star,nights,Ras Al Khaima & Fujeira,Bangladish,7
2001,4 star,guests,Ras Al Khaima & Fujeira,Bangladish,181
2001,4star,nights,Ras Al Khaima & Fujeira,Bangladish,340
2001,3 star,guests,Ras Al Khaima & Fujeira,Bangladish,105
2001,3 star,nights,Ras Al Khaima & Fujeira,Bangladish,210
2001,2 star,guests,Ras Al Khaima & Fujeira,Bangladish,0
2001,2 star,nights,Ras Al Khaima & Fujeira,Bangladish,0
2000,5 star,guests,abu dhabi,Bangladish,1632
2000,5 star,nights,abu dhabi,Bangladish,3761
2000,4 star,guests,abu dhabi,Bangladish,1079
2000,4star,nights,abu dhabi,Bangladish,80128
2000,3 star,guests,abu dhabi,Bangladish,96
2000,3 star,nights,abu dhabi,Bangladish,302
2000,2 star,guests,abu dhabi,Bangladish,0
2000,2 star,nights,abu dhabi,Bangladish,0
2000,5 star,guests,dubai,Bangladish,4027
2000,5 star,nights,dubai,Bangladish,11270
2000,4 star,guests,dubai,Bangladish,19419
2000,4star,nights,dubai,Bangladish,28542
2000,3 star,guests,dubai,Bangladish,5511
2000,3 star,nights,dubai,Bangladish,10022
2000,2 star,guests,dubai,Bangladish,9090
2000,2 star,nights,dubai,Bangladish,15291
2000,5 star,guests,sharjah,Bangladish,238
2000,5 star,nights,sharjah,Bangladish,433
2000,4 star,guests,sharjah,Bangladish,702
2000,4star,nights,sharjah,Bangladish,1311
2000,3 star,guests,sharjah,Bangladish,0
2000,3 star,nights,sharjah,Bangladish,0
2000,2 star,guests,sharjah,Bangladish,0
2000,2 star,nights,sharjah,Bangladish,0
1999,5 star,guests,abu dhabi,Bangladish,998
1999,5 star,nights,abu dhabi,Bangladish,3087
1999,4 star,guests,abu dhabi,Bangladish,916
1999,4star,nights,abu dhabi,Bangladish,4283
1999,3 star,guests,abu dhabi,Bangladish,77
1999,3 star,nights,abu dhabi,Bangladish,283
1999,2 star,guests,abu dhabi,Bangladish,0
1999,2 star,nights,abu dhabi,Bangladish,0
1999,5 star,guests,dubai,Bangladish,10902
1999,5 star,nights,dubai,Bangladish,19285
1999,4 star,guests,dubai,Bangladish,9294
1999,4star,nights,dubai,Bangladish,15230
1999,3 star,guests,dubai,Bangladish,1775
1999,3 star,nights,dubai,Bangladish,4513
1999,2 star,guests,dubai,Bangladish,6804
1999,2 star,nights,dubai,Bangladish,10717
1999,5 star,guests,sharjah,Bangladish,180
1999,5 star,nights,sharjah,Bangladish,407
1999,4 star,guests,sharjah,Bangladish,557
1999,4star,nights,sharjah,Bangladish,1117
1999,3 star,guests,sharjah,Bangladish,0
1999,3 star,nights,sharjah,Bangladish,0
1999,2 star,guests,sharjah,Bangladish,0
1999,2 star,nights,sharjah,Bangladish,0
1998,5 star,guests,abu dhabi,Bangladish,272
1998,5 star,nights,abu dhabi,Bangladish,457
1998,4 star,guests,abu dhabi,Bangladish,606
1998,4star,nights,abu dhabi,Bangladish,5070
1998,3 star,guests,abu dhabi,Bangladish,70
1998,3 star,nights,abu dhabi,Bangladish,259
1998,2 star,guests,abu dhabi,Bangladish,0
1998,2 star,nights,abu dhabi,Bangladish,0
1998,5 star,guests,dubai,Bangladish,8316
1998,5 star,nights,dubai,Bangladish,13086
1998,4 star,guests,dubai,Bangladish,7687
1998,4star,nights,dubai,Bangladish,9468
1998,3 star,guests,dubai,Bangladish,1801
1998,3 star,nights,dubai,Bangladish,3584
1998,2 star,guests,dubai,Bangladish,6263
1998,2 star,nights,dubai,Bangladish,12232
1998,5 star,guests,sharjah,Bangladish,87
1998,5 star,nights,sharjah,Bangladish,134
1998,4 star,guests,sharjah,Bangladish,102
1998,4star,nights,sharjah,Bangladish,895
1998,3 star,guests,sharjah,Bangladish,0
1998,3 star,nights,sharjah,Bangladish,0
1998,2 star,guests,sharjah,Bangladish,0
1998,2 star,nights,sharjah,Bangladish,0
1997,5 star,guests,abu dhabi,Bangladish,237
1997,5 star,nights,abu dhabi,Bangladish,497
1997,4 star,guests,abu dhabi,Bangladish,511
1997,4star,nights,abu dhabi,Bangladish,2438
1997,3 star,guests,abu dhabi,Bangladish,80
1997,3 star,nights,abu dhabi,Bangladish,401
1997,2 star,guests,abu dhabi,Bangladish,0
1997,2 star,nights,abu dhabi,Bangladish,0
1997,5 star,guests,dubai,Bangladish,1076
1997,5 star,nights,dubai,Bangladish,2099
1997,4 star,guests,dubai,Bangladish,7033
1997,4star,nights,dubai,Bangladish,9336
1997,3 star,guests,dubai,Bangladish,1069
1997,3 star,nights,dubai,Bangladish,2163
1997,2 star,guests,dubai,Bangladish,7356
1997,2 star,nights,dubai,Bangladish,14952
1997,5 star,guests,sharjah,Bangladish,138
1997,5 star,nights,sharjah,Bangladish,299
1997,4 star,guests,sharjah,Bangladish,206
1997,4star,nights,sharjah,Bangladish,566
1997,3 star,guests,sharjah,Bangladish,0
1997,3 star,nights,sharjah,Bangladish,0
1997,2 star,guests,sharjah,Bangladish,0
1997,2 star,nights,sharjah,Bangladish,0
1996,5 star,guests,abu dhabi,Bangladish,842
1996,5 star,nights,abu dhabi,Bangladish,2149
1996,4 star,guests,abu dhabi,Bangladish,551
1996,4star,nights,abu dhabi,Bangladish,1321
1996,3 star,guests,abu dhabi,Bangladish,58
1996,3 star,nights,abu dhabi,Bangladish,119
1996,2 star,guests,abu dhabi,Bangladish,0
1996,2 star,nights,abu dhabi,Bangladish,0
1996,5 star,guests,dubai,Bangladish,2279
1996,5 star,nights,dubai,Bangladish,4079
1996,4 star,guests,dubai,Bangladish,3736
1996,4star,nights,dubai,Bangladish,5481
1996,3 star,guests,dubai,Bangladish,1156
1996,3 star,nights,dubai,Bangladish,2558
1996,2 star,guests,dubai,Bangladish,7095
1996,2 star,nights,dubai,Bangladish,12745
1996,5 star,guests,sharjah,Bangladish,144
1996,5 star,nights,sharjah,Bangladish,1043
1996,4 star,guests,sharjah,Bangladish,184
1996,4star,nights,sharjah,Bangladish,394
1996,3 star,guests,sharjah,Bangladish,0
1996,3 star,nights,sharjah,Bangladish,0
1996,2 star,guests,sharjah,Bangladish,0
1996,2 star,nights,sharjah,Bangladish,0
1995,5 star,guests,abu dhabi,Japan,3889
1995,5 star,nights,abu dhabi,Japan,14903
1995,4 star,guests,abu dhabi,Japan,1656
1995,4star,nights,abu dhabi,Japan,10740
1995,3 star,guests,abu dhabi,Japan,26
1995,3 star,nights,abu dhabi,Japan,222
1995,2 star,guests,abu dhabi,Japan,0
1995,2 star,nights,abu dhabi,Japan,0
1995,5 star,guests,dubai,Japan,8931
1995,5 star,nights,dubai,Japan,17059
1995,4 star,guests,dubai,Japan,1365
1995,4star,nights,dubai,Japan,4673
1995,3 star,guests,dubai,Japan,2354
1995,3 star,nights,dubai,Japan,10835
1995,2 star,guests,dubai,Japan,408
1995,2 star,nights,dubai,Japan,768
1995,5 star,guests,sharjah,Japan,192
1995,5 star,nights,sharjah,Japan,439
1995,4 star,guests,sharjah,Japan,99
1995,4star,nights,sharjah,Japan,112
1995,3 star,guests,sharjah,Japan,0
1995,3 star,nights,sharjah,Japan,0
1995,2 star,guests,sharjah,Japan,0
1995,2 star,nights,sharjah,Japan,0
1995,5 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1995,5 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1995,4 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1995,4star,nights,Ajman and Umm Al-Qiwain,Japan,0
1995,3 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1995,3 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1995,2 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1995,2 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1995,5 star,guests,Ras Al Khaima & Fujeira,Japan,0
1995,5 star,nights,Ras Al Khaima & Fujeira,Japan,0
1995,4 star,guests,Ras Al Khaima & Fujeira,Japan,0
1995,4star,nights,Ras Al Khaima & Fujeira,Japan,0
1995,3 star,guests,Ras Al Khaima & Fujeira,Japan,0
1995,3 star,nights,Ras Al Khaima & Fujeira,Japan,0
1995,2 star,guests,Ras Al Khaima & Fujeira,Japan,0
1995,2 star,nights,Ras Al Khaima & Fujeira,Japan,0
1994,5 star,guests,abu dhabi,Japan,3271
1994,5 star,nights,abu dhabi,Japan,13424
1994,4 star,guests,abu dhabi,Japan,1565
1994,4star,nights,abu dhabi,Japan,13777
1994,3 star,guests,abu dhabi,Japan,42
1994,3 star,nights,abu dhabi,Japan,169
1994,2 star,guests,abu dhabi,Japan,0
1994,2 star,nights,abu dhabi,Japan,0
1994,5 star,guests,dubai,Japan,6822
1994,5 star,nights,dubai,Japan,16611
1994,4 star,guests,dubai,Japan,1778
1994,4star,nights,dubai,Japan,5992
1994,3 star,guests,dubai,Japan,1261
1994,3 star,nights,dubai,Japan,6550
1994,2 star,guests,dubai,Japan,328
1994,2 star,nights,dubai,Japan,710
1994,5 star,guests,sharjah,Japan,1255
1994,5 star,nights,sharjah,Japan,5132
1994,4 star,guests,sharjah,Japan,62
1994,4star,nights,sharjah,Japan,81
1994,3 star,guests,sharjah,Japan,0
1994,3 star,nights,sharjah,Japan,0
1994,2 star,guests,sharjah,Japan,0
1994,2 star,nights,sharjah,Japan,0
1994,5 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1994,5 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1994,4 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1994,4star,nights,Ajman and Umm Al-Qiwain,Japan,0
1994,3 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1994,3 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1994,2 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1994,2 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1994,5 star,guests,Ras Al Khaima & Fujeira,Japan,0
1994,5 star,nights,Ras Al Khaima & Fujeira,Japan,0
1994,4 star,guests,Ras Al Khaima & Fujeira,Japan,0
1994,4star,nights,Ras Al Khaima & Fujeira,Japan,0
1994,3 star,guests,Ras Al Khaima & Fujeira,Japan,0
1994,3 star,nights,Ras Al Khaima & Fujeira,Japan,0
1994,2 star,guests,Ras Al Khaima & Fujeira,Japan,0
1994,2 star,nights,Ras Al Khaima & Fujeira,Japan,0
1993,5 star,guests,abu dhabi,Japan,2857
1993,5 star,nights,abu dhabi,Japan,15556
1993,4 star,guests,abu dhabi,Japan,1043
1993,4star,nights,abu dhabi,Japan,13775
1993,3 star,guests,abu dhabi,Japan,78
1993,3 star,nights,abu dhabi,Japan,160
1993,2 star,guests,abu dhabi,Japan,0
1993,2 star,nights,abu dhabi,Japan,0
1993,5 star,guests,dubai,Japan,6748
1993,5 star,nights,dubai,Japan,16296
1993,4 star,guests,dubai,Japan,1548
1993,4star,nights,dubai,Japan,3909
1993,3 star,guests,dubai,Japan,387
1993,3 star,nights,dubai,Japan,991
1993,2 star,guests,dubai,Japan,126
1993,2 star,nights,dubai,Japan,297
1993,5 star,guests,sharjah,Japan,330
1993,5 star,nights,sharjah,Japan,1615
1993,4 star,guests,sharjah,Japan,140
1993,4star,nights,sharjah,Japan,305
1993,3 star,guests,sharjah,Japan,0
1993,3 star,nights,sharjah,Japan,0
1993,2 star,guests,sharjah,Japan,0
1993,2 star,nights,sharjah,Japan,0
1993,5 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1993,5 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1993,4 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1993,4star,nights,Ajman and Umm Al-Qiwain,Japan,0
1993,3 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1993,3 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1993,2 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1993,2 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1993,5 star,guests,Ras Al Khaima & Fujeira,Japan,0
1993,5 star,nights,Ras Al Khaima & Fujeira,Japan,0
1993,4 star,guests,Ras Al Khaima & Fujeira,Japan,0
1993,4star,nights,Ras Al Khaima & Fujeira,Japan,0
1993,3 star,guests,Ras Al Khaima & Fujeira,Japan,0
1993,3 star,nights,Ras Al Khaima & Fujeira,Japan,0
1993,2 star,guests,Ras Al Khaima & Fujeira,Japan,0
1993,2 star,nights,Ras Al Khaima & Fujeira,Japan,0
1992,5 star,guests,abu dhabi,Japan,3608
1992,5 star,nights,abu dhabi,Japan,16247
1992,4 star,guests,abu dhabi,Japan,1187
1992,4star,nights,abu dhabi,Japan,7980
1992,3 star,guests,abu dhabi,Japan,60
1992,3 star,nights,abu dhabi,Japan,167
1992,2 star,guests,abu dhabi,Japan,0
1992,2 star,nights,abu dhabi,Japan,0
1992,5 star,guests,dubai,Japan,6219
1992,5 star,nights,dubai,Japan,12932
1992,4 star,guests,dubai,Japan,1640
1992,4star,nights,dubai,Japan,4935
1992,3 star,guests,dubai,Japan,399
1992,3 star,nights,dubai,Japan,1379
1992,2 star,guests,dubai,Japan,203
1992,2 star,nights,dubai,Japan,378
1992,5 star,guests,sharjah,Japan,214
1992,5 star,nights,sharjah,Japan,1240
1992,4 star,guests,sharjah,Japan,31
1992,4star,nights,sharjah,Japan,53
1992,3 star,guests,sharjah,Japan,0
1992,3 star,nights,sharjah,Japan,0
1992,2 star,guests,sharjah,Japan,0
1992,2 star,nights,sharjah,Japan,0
1992,5 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1992,5 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1992,4 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1992,4star,nights,Ajman and Umm Al-Qiwain,Japan,0
1992,3 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1992,3 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1992,2 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1992,2 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1992,5 star,guests,Ras Al Khaima & Fujeira,Japan,0
1992,5 star,nights,Ras Al Khaima & Fujeira,Japan,0
1992,4 star,guests,Ras Al Khaima & Fujeira,Japan,0
1992,4star,nights,Ras Al Khaima & Fujeira,Japan,0
1992,3 star,guests,Ras Al Khaima & Fujeira,Japan,0
1992,3 star,nights,Ras Al Khaima & Fujeira,Japan,0
1992,2 star,guests,Ras Al Khaima & Fujeira,Japan,0
1992,2 star,nights,Ras Al Khaima & Fujeira,Japan,0
1991,5 star,guests,abu dhabi,Japan,2215
1991,5 star,nights,abu dhabi,Japan,8080
1991,4 star,guests,abu dhabi,Japan,467
1991,4star,nights,abu dhabi,Japan,4327
1991,3 star,guests,abu dhabi,Japan,56
1991,3 star,nights,abu dhabi,Japan,75
1991,2 star,guests,abu dhabi,Japan,0
1991,2 star,nights,abu dhabi,Japan,0
1991,5 star,guests,dubai,Japan,6862
1991,5 star,nights,dubai,Japan,15333
1991,4 star,guests,dubai,Japan,624
1991,4star,nights,dubai,Japan,3018
1991,3 star,guests,dubai,Japan,146
1991,3 star,nights,dubai,Japan,244
1991,2 star,guests,dubai,Japan,165
1991,2 star,nights,dubai,Japan,351
1991,5 star,guests,sharjah,Japan,195
1991,5 star,nights,sharjah,Japan,467
1991,4 star,guests,sharjah,Japan,49
1991,4star,nights,sharjah,Japan,104
1991,3 star,guests,sharjah,Japan,0
1991,3 star,nights,sharjah,Japan,0
1991,2 star,guests,sharjah,Japan,0
1991,2 star,nights,sharjah,Japan,0
1991,5 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1991,5 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1991,4 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1991,4star,nights,Ajman and Umm Al-Qiwain,Japan,0
1991,3 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1991,3 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1991,2 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1991,2 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1991,5 star,guests,Ras Al Khaima & Fujeira,Japan,0
1991,5 star,nights,Ras Al Khaima & Fujeira,Japan,0
1991,4 star,guests,Ras Al Khaima & Fujeira,Japan,0
1991,4star,nights,Ras Al Khaima & Fujeira,Japan,0
1991,3 star,guests,Ras Al Khaima & Fujeira,Japan,0
1991,3 star,nights,Ras Al Khaima & Fujeira,Japan,0
1991,2 star,guests,Ras Al Khaima & Fujeira,Japan,0
1991,2 star,nights,Ras Al Khaima & Fujeira,Japan,0
1990,5 star,guests,abu dhabi,Japan,2141
1990,5 star,nights,abu dhabi,Japan,4756
1990,4 star,guests,abu dhabi,Japan,345
1990,4star,nights,abu dhabi,Japan,4393
1990,3 star,guests,abu dhabi,Japan,48
1990,3 star,nights,abu dhabi,Japan,80
1990,2 star,guests,abu dhabi,Japan,0
1990,2 star,nights,abu dhabi,Japan,0
1990,5 star,guests,dubai,Japan,4977
1990,5 star,nights,dubai,Japan,10304
1990,4 star,guests,dubai,Japan,969
1990,4star,nights,dubai,Japan,4924
1990,3 star,guests,dubai,Japan,101
1990,3 star,nights,dubai,Japan,168
1990,2 star,guests,dubai,Japan,8
1990,2 star,nights,dubai,Japan,103
1990,5 star,guests,sharjah,Japan,160
1990,5 star,nights,sharjah,Japan,354
1990,4 star,guests,sharjah,Japan,133
1990,4star,nights,sharjah,Japan,427
1990,3 star,guests,sharjah,Japan,0
1990,3 star,nights,sharjah,Japan,0
1990,2 star,guests,sharjah,Japan,0
1990,2 star,nights,sharjah,Japan,0
1990,5 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1990,5 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1990,4 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1990,4star,nights,Ajman and Umm Al-Qiwain,Japan,0
1990,3 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1990,3 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1990,2 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1990,2 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1990,5 star,guests,Ras Al Khaima & Fujeira,Japan,0
1990,5 star,nights,Ras Al Khaima & Fujeira,Japan,0
1990,4 star,guests,Ras Al Khaima & Fujeira,Japan,0
1990,4star,nights,Ras Al Khaima & Fujeira,Japan,0
1990,3 star,guests,Ras Al Khaima & Fujeira,Japan,0
1990,3 star,nights,Ras Al Khaima & Fujeira,Japan,0
1990,2 star,guests,Ras Al Khaima & Fujeira,Japan,0
1990,2 star,nights,Ras Al Khaima & Fujeira,Japan,0
1989,5 star,guests,abu dhabi,Japan,2623
1989,5 star,nights,abu dhabi,Japan,7880
1989,4 star,guests,abu dhabi,Japan,507
1989,4star,nights,abu dhabi,Japan,2585
1989,3 star,guests,abu dhabi,Japan,0
1989,3 star,nights,abu dhabi,Japan,0
1989,2 star,guests,abu dhabi,Japan,0
1989,2 star,nights,abu dhabi,Japan,0
1989,5 star,guests,dubai,Japan,5954
1989,5 star,nights,dubai,Japan,13223
1989,4 star,guests,dubai,Japan,1289
1989,4star,nights,dubai,Japan,4182
1989,3 star,guests,dubai,Japan,198
1989,3 star,nights,dubai,Japan,1067
1989,2 star,guests,dubai,Japan,13
1989,2 star,nights,dubai,Japan,140
1989,5 star,guests,sharjah,Japan,226
1989,5 star,nights,sharjah,Japan,557
1989,4 star,guests,sharjah,Japan,94
1989,4star,nights,sharjah,Japan,334
1989,3 star,guests,sharjah,Japan,0
1989,3 star,nights,sharjah,Japan,0
1989,2 star,guests,sharjah,Japan,0
1989,2 star,nights,sharjah,Japan,0
1989,5 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1989,5 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1989,4 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1989,4star,nights,Ajman and Umm Al-Qiwain,Japan,0
1989,3 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1989,3 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1989,2 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1989,2 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1989,5 star,guests,Ras Al Khaima & Fujeira,Japan,0
1989,5 star,nights,Ras Al Khaima & Fujeira,Japan,0
1989,4 star,guests,Ras Al Khaima & Fujeira,Japan,0
1989,4star,nights,Ras Al Khaima & Fujeira,Japan,0
1989,3 star,guests,Ras Al Khaima & Fujeira,Japan,0
1989,3 star,nights,Ras Al Khaima & Fujeira,Japan,0
1989,2 star,guests,Ras Al Khaima & Fujeira,Japan,0
1989,2 star,nights,Ras Al Khaima & Fujeira,Japan,0
1988,5 star,guests,abu dhabi,Japan,3551
1988,5 star,nights,abu dhabi,Japan,10122
1988,4 star,guests,abu dhabi,Japan,788
1988,4star,nights,abu dhabi,Japan,4973
1988,3 star,guests,abu dhabi,Japan,0
1988,3 star,nights,abu dhabi,Japan,0
1988,2 star,guests,abu dhabi,Japan,0
1988,2 star,nights,abu dhabi,Japan,0
1988,5 star,guests,dubai,Japan,8170
1988,5 star,nights,dubai,Japan,16634
1988,4 star,guests,dubai,Japan,639
1988,4star,nights,dubai,Japan,3553
1988,3 star,guests,dubai,Japan,23
1988,3 star,nights,dubai,Japan,79
1988,2 star,guests,dubai,Japan,0
1988,2 star,nights,dubai,Japan,0
1988,5 star,guests,sharjah,Japan,202
1988,5 star,nights,sharjah,Japan,360
1988,4 star,guests,sharjah,Japan,54
1988,4star,nights,sharjah,Japan,386
1988,3 star,guests,sharjah,Japan,0
1988,3 star,nights,sharjah,Japan,0
1988,2 star,guests,sharjah,Japan,0
1988,2 star,nights,sharjah,Japan,0
1988,5 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1988,5 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1988,4 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1988,4star,nights,Ajman and Umm Al-Qiwain,Japan,0
1988,3 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1988,3 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1988,2 star,guests,Ajman and Umm Al-Qiwain,Japan,0
1988,2 star,nights,Ajman and Umm Al-Qiwain,Japan,0
1988,5 star,guests,Ras Al Khaima & Fujeira,Japan,0
1988,5 star,nights,Ras Al Khaima & Fujeira,Japan,0
1988,4 star,guests,Ras Al Khaima & Fujeira,Japan,0
1988,4star,nights,Ras Al Khaima & Fujeira,Japan,0
1988,3 star,guests,Ras Al Khaima & Fujeira,Japan,0
1988,3 star,nights,Ras Al Khaima & Fujeira,Japan,0
1988,2 star,guests,Ras Al Khaima & Fujeira,Japan,0
1988,2 star,nights,Ras Al Khaima & Fujeira,Japan,0
1987,5 star,guests,abu dhabi,Japan,2619
1987,5 star,nights,abu dhabi,Japan,9168
1987,4 star,guests,abu dhabi,Japan,611
1987,4star,nights,abu dhabi,Japan,4398
1987,3 star,guests,abu dhabi,Japan,0
1987,3 star,nights,abu dhabi,Japan,0
1987,2 star,guests,abu dhabi,Japan,0
1987,2 star,nights,abu dhabi,Japan,0
1987,5 star,guests,dubai,Japan,9138
1987,5 star,nights,dubai,Japan,15988
1987,4 star,guests,dubai,Japan,1207
1987,4star,nights,dubai,Japan,3861
1987,3 star,guests,dubai,Japan,27
1987,3 star,nights,dubai,Japan,142
1987,2 star,guests,dubai,Japan,0
1987,2 star,nights,dubai,Japan,1
1987,5 star,guests,sharjah,Japan,397
1987,5 star,nights,sharjah,Japan,1095
1987,4 star,guests,sharjah,Japan,88
