year,class,item,emirate,nationality,value
1990,5 star,nights,abu dhabi,Other american countries,1369
1990,4 star,guests,abu dhabi,Other american countries,243
1990,4star,nights,abu dhabi,Other american countries,1108
1990,3 star,guests,abu dhabi,Other american countries,11
1990,3 star,nights,abu dhabi,Other american countries,28
1990,2 star,guests,abu dhabi,Other american countries,0
1990,2 star,nights,abu dhabi,Other american countries,0
1990,5 star,guests,dubai,Other american countries,1604
1990,5 star,nights,dubai,Other american countries,5894
1990,4 star,guests,dubai,Other american countries,296
1990,4star,nights,dubai,Other american countries,586
1990,3 star,guests,dubai,Other american countries,112
1990,3 star,nights,dubai,Other american countries,141
1990,2 star,guests,dubai,Other american countries,0
1990,2 star,nights,dubai,Other american countries,0
1990,5 star,guests,sharjah,Other american countries,62
1990,5 star,nights,sharjah,Other american countries,275
1990,4 star,guests,sharjah,Other american countries,322
1990,4star,nights,sharjah,Other american countries,2150
1990,3 star,guests,sharjah,Other american countries,0
1990,3 star,nights,sharjah,Other american countries,0
1990,2 star,guests,sharjah,Other american countries,0
1990,2 star,nights,sharjah,Other american countries,0
1990,5 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1990,5 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1990,4 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1990,4star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1990,3 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1990,3 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1990,2 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1990,2 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1990,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1990,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1990,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1990,4star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1990,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1990,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1990,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1990,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1998,5 star,guests,abu dhabi,Other american countries,269
1998,5 star,nights,abu dhabi,Other american countries,700
1998,4 star,guests,abu dhabi,Other american countries,747
1998,4star,nights,abu dhabi,Other american countries,887
1998,3 star,guests,abu dhabi,Other american countries,0
1998,3 star,nights,abu dhabi,Other american countries,0
1998,2 star,guests,abu dhabi,Other american countries,0
1998,2 star,nights,abu dhabi,Other american countries,0
1998,5 star,guests,dubai,Other american countries,1497
1998,5 star,nights,dubai,Other american countries,3731
1998,4 star,guests,dubai,Other american countries,169
1998,4star,nights,dubai,Other american countries,395
1998,3 star,guests,dubai,Other american countries,51
1998,3 star,nights,dubai,Other american countries,81
1998,2 star,guests,dubai,Other american countries,2
1998,2 star,nights,dubai,Other american countries,18
1998,5 star,guests,sharjah,Other american countries,144
1998,5 star,nights,sharjah,Other american countries,474
1998,4 star,guests,sharjah,Other american countries,133
1998,4star,nights,sharjah,Other american countries,9816
1998,3 star,guests,sharjah,Other american countries,0
1998,3 star,nights,sharjah,Other american countries,0
1998,2 star,guests,sharjah,Other american countries,0
1998,2 star,nights,sharjah,Other american countries,0
1998,5 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1998,5 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1998,4 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1998,4star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1998,3 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1998,3 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1998,2 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1998,2 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1998,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1998,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1998,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1998,4star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1998,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1998,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1998,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1998,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1988,5 star,guests,abu dhabi,Other american countries,489
1988,5 star,nights,abu dhabi,Other american countries,952
1988,4 star,guests,abu dhabi,Other american countries,117
1988,4star,nights,abu dhabi,Other american countries,737
1988,3 star,guests,abu dhabi,Other american countries,0
1988,3 star,nights,abu dhabi,Other american countries,0
1988,2 star,guests,abu dhabi,Other american countries,0
1988,2 star,nights,abu dhabi,Other american countries,0
1988,5 star,guests,dubai,Other american countries,394
1988,5 star,nights,dubai,Other american countries,2052
1988,4 star,guests,dubai,Other american countries,218
1988,4star,nights,dubai,Other american countries,747
1988,3 star,guests,dubai,Other american countries,0
1988,3 star,nights,dubai,Other american countries,0
1988,2 star,guests,dubai,Other american countries,0
1988,2 star,nights,dubai,Other american countries,0
1988,5 star,guests,sharjah,Other american countries,110
1988,5 star,nights,sharjah,Other american countries,172
1988,4 star,guests,sharjah,Other american countries,13
1988,4star,nights,sharjah,Other american countries,182
1988,3 star,guests,sharjah,Other american countries,0
1988,3 star,nights,sharjah,Other american countries,0
1988,2 star,guests,sharjah,Other american countries,0
1988,2 star,nights,sharjah,Other american countries,0
1988,5 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1988,5 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1988,4 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1988,4star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1988,3 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1988,3 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1988,2 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1988,2 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1988,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1988,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1988,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1988,4star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1988,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1988,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1988,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1988,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1987,5 star,guests,abu dhabi,Other american countries,336
1987,5 star,nights,abu dhabi,Other american countries,564
1987,4 star,guests,abu dhabi,Other american countries,230
1987,4star,nights,abu dhabi,Other american countries,585
1987,3 star,guests,abu dhabi,Other american countries,0
1987,3 star,nights,abu dhabi,Other american countries,0
1987,2 star,guests,abu dhabi,Other american countries,0
1987,2 star,nights,abu dhabi,Other american countries,0
1987,5 star,guests,dubai,Other american countries,596
1987,5 star,nights,dubai,Other american countries,2263
1987,4 star,guests,dubai,Other american countries,111
1987,4star,nights,dubai,Other american countries,375
1987,3 star,guests,dubai,Other american countries,0
1987,3 star,nights,dubai,Other american countries,0
1987,2 star,guests,dubai,Other american countries,0
1987,2 star,nights,dubai,Other american countries,0
1987,5 star,guests,sharjah,Other american countries,66
1987,5 star,nights,sharjah,Other american countries,281
1987,4 star,guests,sharjah,Other american countries,10
1987,4star,nights,sharjah,Other american countries,70
1987,3 star,guests,sharjah,Other american countries,0
1987,3 star,nights,sharjah,Other american countries,0
1987,2 star,guests,sharjah,Other american countries,0
1987,2 star,nights,sharjah,Other american countries,0
1987,5 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1987,5 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1987,4 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1987,4star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1987,3 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1987,3 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1987,2 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
1987,2 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
1987,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1987,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1987,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1987,4star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1987,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1987,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1987,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1987,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1986,5 star,guests,abu dhabi,Other american countries,141
1986,5 star,nights,abu dhabi,Other american countries,447
1986,4 star,guests,abu dhabi,Other american countries,139
1986,4star,nights,abu dhabi,Other american countries,290
1986,3 star,guests,abu dhabi,Other american countries,0
1986,3 star,nights,abu dhabi,Other american countries,0
1986,2 star,guests,abu dhabi,Other american countries,0
1986,2 star,nights,abu dhabi,Other american countries,0
1986,5 star,guests,dubai,Other american countries,661
1986,5 star,nights,dubai,Other american countries,3087
1986,4 star,guests,dubai,Other american countries,115
1986,4star,nights,dubai,Other american countries,1010
1986,3 star,guests,dubai,Other american countries,0
1986,3 star,nights,dubai,Other american countries,0
1986,2 star,guests,dubai,Other american countries,0
1986,2 star,nights,dubai,Other american countries,0
1986,5 star,guests,sharjah and ajman,Other american countries,71
1986,5 star,nights,sharjah and ajman,Other american countries,405
1986,4 star,guests,sharjah and ajman,Other american countries,20
1986,4star,nights,sharjah and ajman,Other american countries,131
1986,3 star,guests,sharjah and ajman,Other american countries,0
1986,3 star,nights,sharjah and ajman,Other american countries,0
1986,2 star,guests,sharjah and ajman,Other american countries,0
1986,2 star,nights,sharjah and ajman,Other american countries,0
1986,5 star,guests,Umm Al-Qiwain  ,Other american countries,0
1986,5 star,nights,Umm Al-Qiwain  ,Other american countries,0
1986,4 star,guests,Umm Al-Qiwain  ,Other american countries,0
1986,4star,nights,Umm Al-Qiwain  ,Other american countries,0
1986,3 star,guests,Umm Al-Qiwain  ,Other american countries,0
1986,3 star,nights,Umm Al-Qiwain  ,Other american countries,0
1986,2 star,guests,Umm Al-Qiwain  ,Other american countries,0
1986,2 star,nights,Umm Al-Qiwain  ,Other american countries,0
1986,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1986,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1986,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1986,4star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1986,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1986,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1986,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1986,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1985,5 star,guests,abu dhabi,Other american countries,125
1985,5 star,nights,abu dhabi,Other american countries,585
1985,4 star,guests,abu dhabi,Other american countries,127
1985,4star,nights,abu dhabi,Other american countries,752
1985,3 star,guests,abu dhabi,Other american countries,0
1985,3 star,nights,abu dhabi,Other american countries,0
1985,2 star,guests,abu dhabi,Other american countries,0
1985,2 star,nights,abu dhabi,Other american countries,0
1985,5 star,guests,dubai,Other american countries,337
1985,5 star,nights,dubai,Other american countries,2473
1985,4 star,guests,dubai,Other american countries,38
1985,4star,nights,dubai,Other american countries,115
1985,3 star,guests,dubai,Other american countries,11
1985,3 star,nights,dubai,Other american countries,14
1985,2 star,guests,dubai,Other american countries,0
1985,2 star,nights,dubai,Other american countries,0
1985,5 star,guests,sharjah and ajman,Other american countries,153
1985,5 star,nights,sharjah and ajman,Other american countries,1215
1985,4 star,guests,sharjah and ajman,Other american countries,166
1985,4star,nights,sharjah and ajman,Other american countries,1137
1985,3 star,guests,sharjah and ajman,Other american countries,0
1985,3 star,nights,sharjah and ajman,Other american countries,0
1985,2 star,guests,sharjah and ajman,Other american countries,0
1985,2 star,nights,sharjah and ajman,Other american countries,0
1985,5 star,guests,Umm Al-Qiwain  ,Other american countries,0
1985,5 star,nights,Umm Al-Qiwain  ,Other american countries,0
1985,4 star,guests,Umm Al-Qiwain  ,Other american countries,0
1985,4star,nights,Umm Al-Qiwain  ,Other american countries,0
1985,3 star,guests,Umm Al-Qiwain  ,Other american countries,0
1985,3 star,nights,Umm Al-Qiwain  ,Other american countries,0
1985,2 star,guests,Umm Al-Qiwain  ,Other american countries,0
1985,2 star,nights,Umm Al-Qiwain  ,Other american countries,0
1985,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1985,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1985,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1985,4star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1985,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1985,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
1985,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
1985,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
2005,5 star,guests,abu dhabi,Other american countries,4192
2005,5 star,nights,abu dhabi,Other american countries,14871
2005,4 star,guests,abu dhabi,Other american countries,3999
2005,4star,nights,abu dhabi,Other american countries,7845
2005,3 star,guests,abu dhabi,Other american countries,14
2005,3 star,nights,abu dhabi,Other american countries,19
2005,2 star,guests,abu dhabi,Other american countries,-
2005,2 star,nights,abu dhabi,Other american countries,-
2005,5 star,guests,dubai,Other american countries,14046
2005,5 star,nights,dubai,Other american countries,39460
2005,4 star,guests,dubai,Other american countries,7913
2005,4star,nights,dubai,Other american countries,18815
2005,3 star,guests,dubai,Other american countries,4056
2005,3 star,nights,dubai,Other american countries,8482
2005,2 star,guests,dubai,Other american countries,537
2005,2 star,nights,dubai,Other american countries,926
2005,5 star,guests,sharjah,Other american countries,1377
2005,5 star,nights,sharjah,Other american countries,4543
2005,4 star,guests,sharjah,Other american countries,1009
2005,4star,nights,sharjah,Other american countries,3687
2005,3 star,guests,sharjah,Other american countries,22
2005,3 star,nights,sharjah,Other american countries,238
2005,2 star,guests,sharjah,Other american countries,37
2005,2 star,nights,sharjah,Other american countries,268
2005,5 star,guests,Ajman,Other american countries,189
2005,5 star,nights,Ajman,Other american countries,202
2005,4 star,guests,Ajman,Other american countries,12
2005,4star,nights,Ajman,Other american countries,136
2005,3 star,guests,Ajman,Other american countries,-
2005,3 star,nights,Ajman,Other american countries,-
2005,2 star,guests,Ajman,Other american countries,0
2005,2 star,nights,Ajman,Other american countries,62
2005,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,74
2005,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,214
2005,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,41
2005,4star,nights, Ras Al Khaima & Fujeira,Other american countries,84
2005,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,560
2005,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,732
2005,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,-
2005,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,-
2004,5 star,guests,abu dhabi,Other american countries,2620
2004,5 star,nights,abu dhabi,Other american countries,10288
2004,4 star,guests,abu dhabi,Other american countries,9816
2004,4star,nights,abu dhabi,Other american countries,15990
2004,3 star,guests,abu dhabi,Other american countries,10
2004,3 star,nights,abu dhabi,Other american countries,16
2004,2 star,guests,abu dhabi,Other american countries,-
2004,2 star,nights,abu dhabi,Other american countries,-
2004,5 star,guests,dubai,Other american countries,11673
2004,5 star,nights,dubai,Other american countries,38921
2004,4 star,guests,dubai,Other american countries,3606
2004,4star,nights,dubai,Other american countries,10271
2004,3 star,guests,dubai,Other american countries,4695
2004,3 star,nights,dubai,Other american countries,10885
2004,2 star,guests,dubai,Other american countries,343
2004,2 star,nights,dubai,Other american countries,837
2004,5 star,guests,sharjah,Other american countries,596
2004,5 star,nights,sharjah,Other american countries,1194
2004,4 star,guests,sharjah,Other american countries,1056
2004,4star,nights,sharjah,Other american countries,3077
2004,3 star,guests,sharjah,Other american countries,16
2004,3 star,nights,sharjah,Other american countries,89
2004,2 star,guests,sharjah,Other american countries,8
2004,2 star,nights,sharjah,Other american countries,54
2004,5 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,67
2004,5 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,181
2004,4 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,-
2004,4star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,-
2004,3 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,-
2004,3 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,-
2004,2 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,1
2004,2 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,8
2004,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,587
2004,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,905
2004,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,30
2004,4star,nights, Ras Al Khaima & Fujeira,Other american countries,194
2004,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,1153
2004,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,1615
2004,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,-
2004,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,-
2003,5 star,guests,abu dhabi,Other american countries,1947
2003,5 star,nights,abu dhabi,Other american countries,5411
2003,4 star,guests,abu dhabi,Other american countries,1220
2003,4star,nights,abu dhabi,Other american countries,6232
2003,3 star,guests,abu dhabi,Other american countries,39
2003,3 star,nights,abu dhabi,Other american countries,339
2003,2 star,guests,abu dhabi,Other american countries,0
2003,2 star,nights,abu dhabi,Other american countries,0
2003,5 star,guests,dubai,Other american countries,9864
2003,5 star,nights,dubai,Other american countries,30742
2003,4 star,guests,dubai,Other american countries,4414
2003,4star,nights,dubai,Other american countries,10027
2003,3 star,guests,dubai,Other american countries,2085
2003,3 star,nights,dubai,Other american countries,4698
2003,2 star,guests,dubai,Other american countries,269
2003,2 star,nights,dubai,Other american countries,592
2003,5 star,guests,sharjah,Other american countries,503
2003,5 star,nights,sharjah,Other american countries,1184
2003,4 star,guests,sharjah,Other american countries,133
2003,4star,nights,sharjah,Other american countries,768
2003,3 star,guests,sharjah,Other american countries,57
2003,3 star,nights,sharjah,Other american countries,268
2003,2 star,guests,sharjah,Other american countries,1
2003,2 star,nights,sharjah,Other american countries,1
2003,5 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,131
2003,5 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,175
2003,4 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,1
2003,4star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,5
2003,3 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
2003,3 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
2003,2 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,1
2003,2 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,1
2003,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,2419
2003,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,4089
2003,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,63
2003,4star,nights, Ras Al Khaima & Fujeira,Other american countries,292
2003,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,802
2003,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,1173
2003,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
2003,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
2002,5 star,guests,abu dhabi,Other american countries,2231
2002,5 star,nights,abu dhabi,Other american countries,6774
2002,4 star,guests,abu dhabi,Other american countries,1275
2002,4star,nights,abu dhabi,Other american countries,4401
2002,3 star,guests,abu dhabi,Other american countries,9
2002,3 star,nights,abu dhabi,Other american countries,12
2002,2 star,guests,abu dhabi,Other american countries,0
2002,2 star,nights,abu dhabi,Other american countries,0
2002,5 star,guests,dubai,Other american countries,6650
2002,5 star,nights,dubai,Other american countries,19779
2002,4 star,guests,dubai,Other american countries,4898
2002,4star,nights,dubai,Other american countries,9352
2002,3 star,guests,dubai,Other american countries,3184
2002,3 star,nights,dubai,Other american countries,7119
2002,2 star,guests,dubai,Other american countries,126
2002,2 star,nights,dubai,Other american countries,343
2002,5 star,guests,sharjah,Other american countries,60
2002,5 star,nights,sharjah,Other american countries,164
2002,4 star,guests,sharjah,Other american countries,165
2002,4star,nights,sharjah,Other american countries,730
2002,3 star,guests,sharjah,Other american countries,18
2002,3 star,nights,sharjah,Other american countries,290
2002,2 star,guests,sharjah,Other american countries,1
2002,2 star,nights,sharjah,Other american countries,5
2002,5 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,147
2002,5 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,182
2002,4 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,64
2002,4star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,68
2002,3 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
2002,3 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
2002,2 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,1
2002,2 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,7
2002,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,345
2002,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,937
2002,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,90
2002,4star,nights, Ras Al Khaima & Fujeira,Other american countries,350
2002,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,495
2002,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,1166
2002,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
2002,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
2001,5 star,guests,abu dhabi,Other american countries,1899
2001,5 star,nights,abu dhabi,Other american countries,8532
2001,4 star,guests,abu dhabi,Other american countries,552
2001,4star,nights,abu dhabi,Other american countries,2615
2001,3 star,guests,abu dhabi,Other american countries,6
2001,3 star,nights,abu dhabi,Other american countries,6
2001,2 star,guests,abu dhabi,Other american countries,0
2001,2 star,nights,abu dhabi,Other american countries,0
2001,5 star,guests,dubai,Other american countries,5975
2001,5 star,nights,dubai,Other american countries,20264
2001,4 star,guests,dubai,Other american countries,2990
2001,4star,nights,dubai,Other american countries,4797
2001,3 star,guests,dubai,Other american countries,1918
2001,3 star,nights,dubai,Other american countries,3881
2001,2 star,guests,dubai,Other american countries,154
2001,2 star,nights,dubai,Other american countries,677
2001,5 star,guests,sharjah,Other american countries,106
2001,5 star,nights,sharjah,Other american countries,451
2001,4 star,guests,sharjah,Other american countries,95
2001,4star,nights,sharjah,Other american countries,492
2001,3 star,guests,sharjah,Other american countries,0
2001,3 star,nights,sharjah,Other american countries,0
2001,2 star,guests,sharjah,Other american countries,0
2001,2 star,nights,sharjah,Other american countries,0
2001,5 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
2001,5 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
2001,4 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,24
2001,4star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,28
2001,3 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
2001,3 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
2001,2 star,guests,Ajman and Umm Al-Qiwain  ,Other american countries,0
2001,2 star,nights,Ajman and Umm Al-Qiwain  ,Other american countries,0
2001,5 star,guests, Ras Al Khaima & Fujeira,Other american countries,97
2001,5 star,nights, Ras Al Khaima & Fujeira,Other american countries,126
2001,4 star,guests, Ras Al Khaima & Fujeira,Other american countries,16
2001,4star,nights, Ras Al Khaima & Fujeira,Other american countries,177
2001,3 star,guests, Ras Al Khaima & Fujeira,Other american countries,335
2001,3 star,nights, Ras Al Khaima & Fujeira,Other american countries,401
2001,2 star,guests, Ras Al Khaima & Fujeira,Other american countries,0
2001,2 star,nights, Ras Al Khaima & Fujeira,Other american countries,0
2000,5 star,guests,abu dhabi,Other american countries,1328
2000,5 star,nights,abu dhabi,Other american countries,4918
2000,4 star,guests,abu dhabi,Other american countries,1042
2000,4star,nights,abu dhabi,Other american countries,4075
2000,3 star,guests,abu dhabi,Other american countries,2
2000,3 star,nights,abu dhabi,Other american countries,2
2000,2 star,guests,abu dhabi,Other american countries,0
2000,2 star,nights,abu dhabi,Other american countries,0
2000,5 star,guests,dubai,Other american countries,4882
2000,5 star,nights,dubai,Other american countries,14421
2000,4 star,guests,dubai,Other american countries,1306
2000,4star,nights,dubai,Other american countries,3036
2000,3 star,guests,dubai,Other american countries,1976
2000,3 star,nights,dubai,Other american countries,4715
2000,2 star,guests,dubai,Other american countries,108
2000,2 star,nights,dubai,Other american countries,291
2000,5 star,guests,sharjah,Other american countries,48
2000,5 star,nights,sharjah,Other american countries,172
2000,4 star,guests,sharjah,Other american countries,128
2000,4star,nights,sharjah,Other american countries,275
2000,3 star,guests,sharjah,Other american countries,0
2000,3 star,nights,sharjah,Other american countries,0
2000,2 star,guests,sharjah,Other american countries,0
2000,2 star,nights,sharjah,Other american countries,0
1999,5 star,guests,abu dhabi,Other american countries,1138
1999,5 star,nights,abu dhabi,Other american countries,2595
1999,4 star,guests,abu dhabi,Other american countries,551
1999,4star,nights,abu dhabi,Other american countries,3933
1999,3 star,guests,abu dhabi,Other american countries,3
1999,3 star,nights,abu dhabi,Other american countries,7
1999,2 star,guests,abu dhabi,Other american countries,0
1999,2 star,nights,abu dhabi,Other american countries,0
1999,5 star,guests,dubai,Other american countries,6137
1999,5 star,nights,dubai,Other american countries,13617
1999,4 star,guests,dubai,Other american countries,2865
1999,4star,nights,dubai,Other american countries,5261
1999,3 star,guests,dubai,Other american countries,237
1999,3 star,nights,dubai,Other american countries,417
1999,2 star,guests,dubai,Other american countries,303
1999,2 star,nights,dubai,Other american countries,661
1999,5 star,guests,sharjah,Other american countries,43
1999,5 star,nights,sharjah,Other american countries,109
1999,4 star,guests,sharjah,Other american countries,42
1999,4star,nights,sharjah,Other american countries,146
1999,3 star,guests,sharjah,Other american countries,0
1999,3 star,nights,sharjah,Other american countries,0
1999,2 star,guests,sharjah,Other american countries,0
1999,2 star,nights,sharjah,Other american countries,0
1998,5 star,guests,abu dhabi,Other american countries,1757
1998,5 star,nights,abu dhabi,Other american countries,4659
1998,4 star,guests,abu dhabi,Other american countries,370
1998,4star,nights,abu dhabi,Other american countries,4610
1998,3 star,guests,abu dhabi,Other american countries,2
1998,3 star,nights,abu dhabi,Other american countries,9
1998,2 star,guests,abu dhabi,Other american countries,0
1998,2 star,nights,abu dhabi,Other american countries,0
1998,5 star,guests,dubai,Other american countries,10163
1998,5 star,nights,dubai,Other american countries,24179
1998,4 star,guests,dubai,Other american countries,2886
1998,4star,nights,dubai,Other american countries,9808
1998,3 star,guests,dubai,Other american countries,526
1998,3 star,nights,dubai,Other american countries,1277
1998,2 star,guests,dubai,Other american countries,189
1998,2 star,nights,dubai,Other american countries,298
1998,5 star,guests,sharjah,Other american countries,84
1998,5 star,nights,sharjah,Other american countries,238
1998,4 star,guests,sharjah,Other american countries,63
1998,4star,nights,sharjah,Other american countries,170
1998,3 star,guests,sharjah,Other american countries,0
1998,3 star,nights,sharjah,Other american countries,0
1998,2 star,guests,sharjah,Other american countries,0
1998,2 star,nights,sharjah,Other american countries,0
